x,y,value
0.3932165205478668,0.2998560070991516,KiKa
-0.10323412716388702,-0.2983928322792053,Jim Magilton
-0.5948668718338013,0.7456119060516357,Max Richter
0.6338550448417664,0.3314867317676544,Fabio Pecchia
-0.061829883605241776,-0.3044491708278656,Alsace-Lorraine
0.7094025015830994,0.014117665588855743,Pandora Hearts
0.14087232947349548,-0.42219260334968567,Athens
-0.3520480990409851,-0.06630688905715942,The Client List
0.2770853638648987,0.10469081252813339,21 July 2005 London bombings
-0.18822991847991943,0.05368241295218468,Waltzing Regitze
0.42341348528862,0.15379610657691956,Copenhagen International Documentary Festival
-0.41100162267684937,0.350424200296402,Manitoba
0.6556664109230042,0.3543892800807953,Imre Nagy
-0.011564088054001331,-0.156047523021698,"Hey, Landlord"
0.0030596742872148752,-0.1369849294424057,Sofia
-0.020117608830332756,-0.4283410608768463,2004 Madrid train bombings
0.03236527740955353,-0.19781820476055145,Jakarta
0.4480927288532257,0.008818733505904675,Energy 52
-0.24037091434001923,-0.14659802615642548,George Bull
0.5376690626144409,-0.0065702772699296474,Buddhist philosophy
-0.028237903490662575,-0.3834365904331207,Heritage Range
-0.26702776551246643,-0.18101121485233307,Andreas Karkavitsas
-0.20240099728107452,-0.15138426423072815,Pierre Schneiter
-0.3528679311275482,-0.10604725033044815,Celebrity Deathmatch
0.42061176896095276,0.029756085947155952,Joseph Goebbels
0.032446783035993576,-0.20469307899475098,Aalwar
0.44932588934898376,0.458509624004364,Jim Hardy
-0.25030526518821716,-0.23280495405197144,Ze'ev Jabotinsky
0.38115254044532776,0.19456806778907776,Bernardo Bellotto
-0.3998425006866455,-0.029899336397647858,Hemlata
0.33397042751312256,0.14093944430351257,Nile
-0.4511440694332123,-0.04088893160223961,Sayyed Imam Al-Sharif
0.1867646723985672,0.0623280294239521,"England, Their England"
-0.334226131439209,0.0032116789370775223,Guantanamera
0.5507824420928955,0.09311766177415848,Afghanistan
0.015317468903958797,-0.1969030797481537,Canjuers
0.2461521029472351,0.18746235966682434,Fiat Ritmo
-0.3505253195762634,0.38605058193206787,Alex Skolnick
-0.2556358277797699,0.12514184415340424,Giurgiu County
-0.08529464900493622,-0.025653282180428505,Dodge Colt
-0.1686505824327469,-0.20924918353557587,Juan Blanco
-0.18469874560832977,-0.08343004435300827,Georg Joseph Beer
-0.5883500576019287,0.4672965407371521,William Hardy Wilson
0.24116404354572296,-0.4075266122817993,J-pop
-0.24685432016849518,-0.0812939703464508,Gregory Scott
0.6190256476402283,0.3194883465766907,World Trade Organization
0.13119181990623474,-0.15315817296504974,Thomas Molnar
-0.10685640573501587,0.1763862818479538,Yasuyuki Kase
0.28530287742614746,0.2849659323692322,Drew Gress
0.40702056884765625,-0.09213283658027649,The Suspended Vocation
0.005272477865219116,-0.2884105145931244,Jean-Michel Dubernard
-0.5350483655929565,0.051164496690034866,Nicole-Reine Lepaute
-0.1469823271036148,-0.2424558401107788,Gmail
-0.3841366171836853,0.0649668425321579,La Mauricie National Park
-0.45008188486099243,0.1111709401011467,Antonio Basoli
0.5236886143684387,0.3558267056941986,Pitcairn Islands
-0.6090234518051147,0.39078184962272644,Life Is a Miracle
0.27529746294021606,0.2612963914871216,Ballydehob
-0.3330408036708832,-0.1505666822195053,Mac OS X Panther
0.413345605134964,0.29324761033058167,Stroytransgaz
0.04936756193637848,-0.10905536264181137,Firmin Didot
0.1282871812582016,-0.5207762122154236,Paolo Casati
0.29021063446998596,-0.05958803743124008,Marjorie Pickthall
-0.1382390409708023,-0.1615377515554428,Detroit Olympia
0.4171704053878784,-0.04223112016916275,Mark O'Connor
0.4426853060722351,0.09578998386859894,Yoko Moriguchi
0.08167938143014908,-0.1786852777004242,The La De Das
0.07073234766721725,0.16945670545101166,John Elway
-0.04888438060879707,-0.37022513151168823,Faithless
0.14512163400650024,-0.47382399439811707,Gregory IX
-0.1780727058649063,0.2669849693775177,Terrorist Threats
-0.019246593117713928,-0.4199468493461609,Asquith
-0.24610556662082672,0.14937308430671692,Renault 19
-0.44648316502571106,-0.08802241832017899,Roger Chartier
0.3349137306213379,0.0876995399594307,Muhammad al-Bukhari
-0.34632906317710876,0.21884800493717194,Mark Andrew Green
-0.14678888022899628,-0.20571216940879822,ISPF
-0.1062547042965889,-0.3332904279232025,Adobe Encore
-0.5964025259017944,0.5298277139663696,Sant'Andrea al Quirinale
-0.5792713165283203,0.7392817735671997,Ueno  Imperial Grant Park
-0.579730749130249,0.6908168196678162,Krister Henriksson
-0.3537372648715973,-0.05454925820231438,Arjeplog Municipality
-0.10342509299516678,-0.43744829297065735,Abraham
0.011093487963080406,-0.15412645041942596,intelligence agency
0.007103799842298031,-0.2760751247406006,Gautama Buddha
-0.2162344604730606,-0.047986529767513275,CB Estudiantes
-0.23578843474388123,-0.12857040762901306,Buenos Aires
-0.09414814412593842,-0.11025425046682358,Eugeneson Lyngdoh
0.6162031888961792,0.3189969062805176,Mount Foster
0.35313981771469116,0.22833287715911865,Bagatelle
-0.4279741644859314,0.09814667701721191,Reto Berra
-0.5498974919319153,0.9841963648796082,Edward Matthew Ward
0.1321781426668167,-0.1717579960823059,Luigi Snozzi
0.21617336571216583,-0.10942243784666061,Senki Zesshō Symphogear
-0.0023700075689703226,-0.28993964195251465,Kiersten Warren
-0.4857001006603241,-0.09989616274833679,Chus Lampreave
0.14736567437648773,-0.19476425647735596,Henryk Sienkiewicz
-0.1646212339401245,-0.08650847524404526,Michael Garnett
-0.0901188850402832,-0.3894050717353821,James Ivory
-0.40104928612709045,-0.04906576871871948,Sonic Drift 2
-0.3180820047855377,0.631050705909729,George Ward Hunt
-0.49986448884010315,0.19733551144599915,"Thomas ""Hollywood"" Henderson"
0.04644547402858734,-0.2301957607269287,Tbilisi
-0.5106078386306763,0.03401212394237518,Marcel Ichac
-0.29531896114349365,0.4420916438102722,Swifts Creek
-0.10861002653837204,-0.08596208691596985,Snowbeast
-0.4688761234283447,0.7305941581726074,Kranji War Memorial
0.57668137550354,0.4489811956882477,Swanson Mountains
0.5379915237426758,0.03402009233832359,Windows Easy Transfer
-0.20864799618721008,-0.17695863544940948,Andrea Pirlo
-0.19316940009593964,-0.10431032627820969,Mac Harb
-0.5396813750267029,0.08692849427461624,True Women
-0.33738479018211365,-0.050201889127492905,Y Gododdin
-0.30359601974487305,-0.11490663886070251,Operation Pillar of Cloud
-0.06632659584283829,-0.173972949385643,Windows Media Video
0.21714186668395996,0.11393319815397263,Antonio Smareglia
-0.40131285786628723,0.41360458731651306,Michael Romanoff
0.05043484643101692,-0.06649824231863022,Sendiri
0.7571313977241516,0.3347024917602539,Kevin Siegrist
0.4174460172653198,0.26010608673095703,Humphry Davy
0.22346675395965576,-0.09366031736135483,Meshell Ndegeocello
-0.3373917043209076,-0.17746305465698242,Shakhunya
0.10864289104938507,-0.21318788826465607,Porcupine Hills
0.5973366498947144,0.057075511664152145,Chris Thile
-0.2175378054380417,-0.21292546391487122,Frederick Gore
-0.34667110443115234,-0.04606533795595169,Ethan Wayne
-0.047427788376808167,-0.38669031858444214,Maybach
0.3047342300415039,-0.04230251535773277,Tadd Dameron
-0.017115015536546707,-0.22308197617530823,Conrad von Soest
0.08062179386615753,0.23303650319576263,Joe Magrane
-0.03892308846116066,-0.2610173225402832,Vienna
0.2706161439418793,0.04148436337709427,Fiat Bravo
0.6708108186721802,0.2683417499065399,Giorgi Melikishvili
0.013694941066205502,-0.2886289656162262,Eastern Bloc
0.40844905376434326,0.16561540961265564,Marco Ferreri
-0.6180774569511414,0.40130096673965454,Drew Shirley
0.016667170450091362,-0.017713861539959908,Jane Ellen Harrison
-0.05081935226917267,-0.19004996120929718,Royal Automobile Club of Queensland
0.08072541654109955,-0.49195533990859985,Cardiff City Ladies F.C.
0.35577040910720825,0.2915809154510498,William H. Seward
0.0101877860724926,-0.3858923316001892,The Count of Monte Cristo
-0.25565895438194275,0.09302931278944016,Abu Dhabi
0.4705716371536255,-0.04252894967794418,Pune
-0.07024185359477997,-0.270391583442688,Mike Garcia
-0.4550533592700958,0.16716277599334717,Derna District
-0.10983161628246307,0.1545265167951584,Nie Weiping
-0.2412877082824707,-0.23820121586322784,Thames Clippers
-0.031770043075084686,-0.42894449830055237,Guruprasad
0.02433774061501026,-0.10944049060344696,Empire of Japan
-0.036736082285642624,-0.10176791995763779,Hidamari Sketch
0.13011175394058228,-0.4840971827507019,mufti
-0.19879524409770966,-0.062482282519340515,Charlie Palmieri
-0.4535578191280365,0.18569448590278625,Hiroshi Takemura
-0.1333896666765213,-0.015050183050334454,Bailando 2011
-0.11689703166484833,-0.18435297906398773,Gay Dad
0.13368287682533264,0.03375069424510002,University of Kentucky
0.260021448135376,-0.2214735746383667,Michael Bleekemolen
0.4289725124835968,0.3230057954788208,shofar
-0.13213366270065308,-0.11242018640041351,Wesley Lopes Beltrame
0.5848304629325867,0.30856093764305115,Monomail
-0.37848323583602905,0.10794799029827118,Jackie Fullerton
0.0044888961128890514,-0.4621035158634186,TU Wien
0.7354954481124878,0.09769769012928009,Giuseppe Saracco
-0.4208276569843292,0.279445081949234,2011 German Masters
0.16547365486621857,-0.3978714644908905,Mali
0.06752026081085205,-0.24133048951625824,Cleveland
0.4061233103275299,0.15395881235599518,Andris Piebalgs
-0.38155078887939453,0.042762599885463715,Istanbul
0.27735835313796997,0.19855642318725586,Jordon Dizon
-0.3884216845035553,0.08704563975334167,Henry Jacob Bigelow
0.39388182759284973,0.2653452754020691,Ferrari F430
-0.43425941467285156,-0.10707439482212067,L'Univers
-0.28784647583961487,0.029730942100286484,Environmental Modification Convention
-0.5484602451324463,0.6946076154708862,Honinbo Shuei
0.13432103395462036,-0.27185651659965515,Simca
-0.15336038172245026,-0.01372623536735773,Xbox One
0.48536205291748047,0.3186233341693878,"Robert Sanders, 1st Baron Bayford"
-0.6030681729316711,0.6767547130584717,Mount Stephenson
0.10248550027608871,-0.013282176107168198,Gothenburg
-0.518864631652832,0.050259869545698166,The Celebrity Apprentice
0.05688219889998436,-0.3926653265953064,Jean Image
0.6816417574882507,0.14288894832134247,Archie Jackson
0.008274968713521957,-0.2405664324760437,Otto Blehr
0.0680117979645729,0.10796386748552322,Roland Orzabal
-0.03338966146111488,-0.015792176127433777,Lawrence Beesley
-0.10481660068035126,-0.25052639842033386,Edmond Leung
-0.442143052816391,0.17186778783798218,Geo Metro
0.1118435338139534,-0.44557711482048035,Rankuh District
-0.2836812436580658,-0.15011337399482727,Freelance Whales
0.0756145715713501,-0.3457936644554138,James Honeyman-Scott
0.4413367807865143,0.43609100580215454,The Postal Service
-0.3279140591621399,0.01687023416161537,Jim Rome Is Burning
-0.3583802580833435,-0.24790354073047638,The Motors
-0.328411728143692,-0.08735059201717377,Claude Arrieu
0.1655859798192978,-0.0075052157044410706,Netherlands
-0.45496875047683716,-0.06884559243917465,Bibb Graves
0.012942120432853699,-0.3322087526321411,pesto
-0.5903889536857605,0.5756027102470398,Paris meridian
-0.06339001655578613,0.468034029006958,George Bodenheimer
-0.525738537311554,0.5063533782958984,Nanneri
0.010593902319669724,-0.3933188021183014,Johann Weyer
-0.15462179481983185,0.04872993752360344,Heinrich Himmler
0.1814650595188141,-0.2757566273212433,Jacques Cousteau
0.15343424677848816,-0.3371119499206543,Beechcraft
0.13549186289310455,-0.2110007256269455,Cy Young
-0.035415247082710266,-0.20048758387565613,Frogner stadion
-0.18818283081054688,-0.23853228986263275,Toulouse
-0.053893573582172394,-0.28682222962379456,David Blondel
-0.2884351313114166,0.0029118985403329134,Mount Black
0.30482906103134155,0.09530887007713318,John Archibald Wheeler
0.5363338589668274,0.22255127131938934,Padda Island
-0.08692297339439392,-0.04461188614368439,Shahdol district
-0.3791043758392334,0.018514910712838173,millennialism
0.5028490424156189,-0.06810791045427322,Federation Trail
-0.27958860993385315,-0.02565518021583557,Red River Campaign
0.4016757309436798,0.2783089578151703,Belfast Film Festival
-0.17121689021587372,-0.29633715748786926,The Golden Palace
0.10210200399160385,-0.24108600616455078,Jean-Pierre Rampal
-0.2968882620334625,-0.17802934348583221,Rutger Jan Schimmelpenninck
-0.55208420753479,0.09747254848480225,Windows RT
-0.2516782581806183,-0.16610807180404663,Chrisye
-0.3781067430973053,0.4793318510055542,Jean Guillaume Moitte
0.32200440764427185,0.13817118108272552,Bowman Coast
0.09152638912200928,-0.40887778997421265,James VII and II
-0.06326236575841904,-0.21665138006210327,Marcos Balter
-0.048221565783023834,-0.31879666447639465,Football Federation Samoa
-0.49157342314720154,0.0026308621745556593,PVRIS
-0.4069249927997589,0.21316450834274292,Ernst & Young
-0.3773757815361023,0.040102697908878326,FitzGerald dynasty
-0.00919361598789692,0.009930212050676346,Boris Grigoriev
0.4327605664730072,0.4656028151512146,Mis-Teeq
0.5013737678527832,0.16783849895000458,Raisio
0.05363095551729202,0.21373368799686432,Virginio Merola
0.1550920158624649,-0.4617081880569458,Northern & Shell
0.423181414604187,-0.0783020555973053,Samsung
0.07936907559633255,-0.32190096378326416,"Kapuso Mo, Jessica Soho"
-0.15675319731235504,-0.05263178050518036,Space Sheriff Shaider
-0.08345112204551697,-0.16659508645534515,Alberto Rivera Pizarro
-0.20224888622760773,-0.21686194837093353,Ryder Bay
0.4988022744655609,0.44113022089004517,The Tango Lesson
-0.21385830640792847,-0.18340472877025604,Daniela Iraschko-Stolz
-0.22408020496368408,-0.17109714448451996,Armando Iannucci
-0.5335524082183838,0.40566858649253845,Reedy Glacier
-0.126948744058609,0.07264891266822815,Lerin Duarte
-0.34038034081459045,-0.19218116998672485,Jacobus Revius
0.038494497537612915,-0.13200271129608154,Khasavyurt
-0.6064375042915344,0.6232429146766663,Renault Twizy
-0.2692704498767853,0.4433974325656891,That Certain Something
0.591911256313324,-0.1193043515086174,La Condamine
-0.08536799997091293,-0.35745400190353394,Capolago
0.34065836668014526,0.24584849178791046,Emmanuel Macron
-0.2241283804178238,-0.057378992438316345,Chamarajanagar district
0.09718261659145355,-0.3484194874763489,Derrick Brooks
-0.16048887372016907,-0.16047634184360504,Manuel Roxas
-0.18222525715827942,0.21071745455265045,Theobald Boehm
0.02951977588236332,-0.14589357376098633,Ivan Puni
-0.01062684878706932,-0.24841880798339844,Pittsburgh
0.25251200795173645,0.25610053539276123,Peter Lombard
-0.16648828983306885,-0.1383979469537735,Franz Reuleaux
-0.2679220139980316,-0.14638271927833557,Armando Diaz
0.1881764829158783,0.25753453373908997,Chichester Cathedral
-0.30290910601615906,-0.10754425823688507,Pomarkku
-0.17985929548740387,-0.2732861638069153,Joe Jamail
-0.10211005806922913,-0.24008451402187347,Largo Winch II
0.05799654498696327,-0.5084318518638611,Selfish Cunt
0.3277089595794678,-0.05035043880343437,Fulgentius of Ruspe
0.5504432320594788,0.17737500369548798,Harvie Andre
0.1875196099281311,0.3402225077152252,Manuel Valls
-0.0075010028667747974,-0.39611655473709106,Prince Franz de Paula of Liechtenstein
-0.26419830322265625,-0.2057715356349945,Dragonette
-0.09897100925445557,-0.2618608772754669,BMW N54
0.279031366109848,0.45345231890678406,Tamarin
0.010922346264123917,-0.49745115637779236,Pierre Marie
-0.10646246373653412,-0.2772563397884369,The Man Who Shot Liberty Valance
-0.19258980453014374,-0.17484167218208313,"Boeing Defense, Space & Security"
0.3850935697555542,0.19199970364570618,Philadelphia International Airport
0.1977056860923767,0.17179612815380096,Antigua and Barbuda
0.3273540437221527,0.37359723448753357,Christiaan Huygens
0.49520212411880493,0.3860970139503479,Stefano Vagnini
-0.04605622589588165,-0.3407413959503174,Finding Your Roots
0.7848466634750366,0.00413353880867362,Eddy Cue
0.16857418417930603,-0.06545038521289825,Men with Brooms
-0.1239301860332489,-0.18438541889190674,Sarah Cahill
0.02869800105690956,-0.2114720344543457,Entente Florale
-0.03161610662937164,-0.39543628692626953,Ateneo de Madrid
0.05065512657165527,-0.3419153392314911,Frankfurt
-0.16233019530773163,-0.058561716228723526,Perth Airport
0.16298025846481323,0.2691901922225952,Apple Thunderbolt Display
0.3972722887992859,0.17300277948379517,Fred Vargas
0.3922310769557953,0.32486286759376526,Nathan Appleton
-0.08804569393396378,-0.32917651534080505,BMW M54
0.23625397682189941,0.022893868386745453,New Nintendo 3DS
0.2716991603374481,-0.23516970872879028,Cape Adriasola
-0.43413862586021423,-0.014499709941446781,The Imaginarium Studios
-0.24308979511260986,-0.08506489545106888,Nissan Pulsar
-0.5606803894042969,0.763024091720581,Mezamashi TV
-0.11323396116495132,-0.2301214039325714,Geneva
0.36805930733680725,0.3826766908168793,Great Sheffield Flood
0.05586612969636917,-0.21619930863380432,Edward Curtis Wells
-0.03369829058647156,-0.2898952066898346,AT&T Stadium
-0.5330313444137573,-0.018503624945878983,Reynaldo Hahn
-0.059498827904462814,-0.3821348249912262,GQ
-0.42916372418403625,-0.10901840031147003,Michael Madana Kama Rajan
-0.2507129907608032,-0.2677212953567505,Windows Server 2008
-0.5354122519493103,0.9286708235740662,2010 Australian Open
0.8418985605239868,0.40553179383277893,Science
-0.07284655421972275,-0.2553125321865082,Cedric Messina
-0.5186430811882019,0.06790237128734589,Mater Health Services
0.31954658031463623,0.571113109588623,Cohasset High School
0.043486952781677246,-0.41432395577430725,Merrick Mountains
0.3136880695819855,0.21960334479808807,Toronto Police Service
0.2210512012243271,0.2978930175304413,Sondra Gotlieb
-0.12577100098133087,-0.052431926131248474,Mount Spivey
-0.4406759738922119,0.15245641767978668,St Patrick's Athletic F.C.
-0.358860045671463,0.12646859884262085,Windows Internet Explorer 7
0.5392234921455383,0.26316946744918823,Pilis Mountains
-0.4163120985031128,0.20834112167358398,Vincens Lunge
-0.15530022978782654,-0.17635738849639893,Abraham Niclas Edelcrantz
0.23780560493469238,-0.04203178361058235,Frankie Lee Sims
-0.40633252263069153,0.17563536763191223,Ginza
-0.459979385137558,-0.05983797460794449,Dakar
-0.327433317899704,-0.27775484323501587,Photo Booth
0.18314608931541443,-0.05409622564911842,Roland Armontel
-0.38784292340278625,-0.05660903453826904,Mauritius
-0.18214969336986542,-0.09608574211597443,Tara Browne
0.18807993829250336,0.3304648995399475,Read Mountains
0.06605756282806396,-0.3958713114261627,Crash Investigation Unit
0.5878698229789734,0.16165325045585632,Bud Grant
-0.03033320978283882,-0.3003218173980713,Lake Caliraya
-0.2397298663854599,-0.09864940494298935,St. Louis
-0.5088338255882263,0.03575718775391579,Clan Cumming
0.3551086485385895,0.2444024384021759,Puss in Boots
0.042840227484703064,-0.31778907775878906,Wyoming
0.17524217069149017,-0.2144898623228073,Ruth Berlau
0.07505247741937637,-0.1201593279838562,A Little Curious
-0.06893164664506912,0.1704101711511612,Queen Maud Land
0.2566344738006592,0.028363710269331932,Hull High
0.1542828381061554,-0.17005789279937744,"Francisco Serrano, 1st Duke of la Torre"
-0.2064797580242157,0.009058588184416294,Eugen Roth
-0.15604257583618164,-0.17560462653636932,Vega4
0.2269480675458908,0.03481386974453926,iCloud
0.012922842986881733,0.01369892992079258,Joan Dickson
0.24329441785812378,0.10076341778039932,Nageswari
0.4494137167930603,0.24649730324745178,Mount Boreas
0.10597607493400574,-0.2023463398218155,La Jornada
-0.05276995152235031,-0.12368854880332947,Hudson Mountains
0.03371572121977806,-0.22726282477378845,Trafigura Beheer B.V.
-0.12633854150772095,-0.15723176300525665,Luigi Dallapiccola
0.2330111265182495,0.17653466761112213,Clothier Harbour
0.4477071464061737,0.2446916401386261,Redonne-moi
-0.29658687114715576,0.11970774084329605,Joey Gathright
0.7571313977241516,0.3347024917602539,Czech Socialist Republic
-0.21535049378871918,-0.1461397111415863,Stephen Gosson
0.5983821749687195,-0.36509594321250916,Vesanto
0.027707522734999657,-0.09235382825136185,Chrysler 200
0.38810500502586365,-0.08802518993616104,Suzuki GSX-R750
0.4975764751434326,0.21238777041435242,Darol Anger
0.04596813768148422,-0.19084201753139496,Red Robin
0.09810996055603027,-0.031082486733794212,Jithan Ramesh
0.25835198163986206,0.1855374127626419,Ferrari F355
0.2817099094390869,0.018192004412412643,Carlos Camus
-0.20884589850902557,-0.14025315642356873,Zhang Zhidong
-0.053610555827617645,-0.2389119565486908,Maurice Biraud
-0.5211562514305115,0.4493410587310791,Boyana Glacier
-0.027598917484283447,-0.2896220088005066,Angora goat
-0.1727425903081894,-0.34379103779792786,James Earl Jones
-0.6136783361434937,0.4863359034061432,Hey Ram
0.38486891984939575,0.12386148422956467,Steven Weinberg
0.1334434598684311,-0.1974327117204666,Itzik Zohar
-0.2346571683883667,-0.11844208091497421,Deutsche Bahn
0.5393359661102295,0.22187840938568115,Leo XII
0.16640806198120117,-0.11813590675592422,Low-Life
0.590988278388977,0.04304775223135948,"Andrew Blayney, 11th Baron Blayney"
0.24533767998218536,0.33270347118377686,Ivan Bunin
0.08484656363725662,-0.2111976444721222,Selig Polyscope Company
0.025693221017718315,-0.38944002985954285,Skinnamarink TV
-0.24622666835784912,-0.2732173502445221,Yu-seon
0.31173157691955566,-0.46156948804855347,Sairam Shankar
0.09996753931045532,-0.12041013687849045,2004 Indian Ocean earthquake
0.36202704906463623,0.28737717866897583,Joan Huydecoper II
0.025583796203136444,-0.16636106371879578,Shahab-1
-0.20503541827201843,-0.13193194568157196,agglomeration community
0.7088862657546997,-0.0122452387586236,PC PowerPlay
-0.5976426005363464,0.45276400446891785,Viktor Chernomyrdin
-0.12216812372207642,-0.1462479680776596,BMW X Models
-0.4750058054924011,0.09745130687952042,Demon Seed
-0.1483849287033081,-0.18095609545707703,Chaim Herzog
0.6385667324066162,0.32267510890960693,Piasecki Helicopter Corporation
-0.11495693773031235,-0.21590276062488556,Theodore the Studite
0.23991277813911438,-0.08083397150039673,Akshaye Khanna
-0.23970673978328705,-0.09228817373514175,Giovanni Boccaccio
0.5798655152320862,0.13019905984401703,Hermann Minkowski
-0.2576046884059906,-0.09265486150979996,Pete Johnson
-0.21079951524734497,-0.2983972728252411,Benjamin Godard
0.1792728453874588,0.13218794763088226,Al-Ala'a Al-Hadrami
-0.30843237042427063,-0.21375231444835663,European Union
-0.33366909623146057,0.12152229249477386,Bob Allison
0.3466077446937561,0.24272504448890686,Boundary Cone
-0.20800088346004486,-0.2020111083984375,Matsukata Masayoshi
0.6076039671897888,0.1431218385696411,Carpentras
0.3296154737472534,0.19809319078922272,Google Contacts
0.11362932622432709,0.2859199345111847,Rosa Diamante
-0.2529270648956299,0.05664752796292305,Francis Coquelin
0.4785688519477844,-0.34219124913215637,Cajsa Warg
-0.3413362503051758,0.021058477461338043,Carl Marstrander
-0.6340450644493103,0.6976643204689026,Nieuwe Rotterdamsche Courant
-0.40556901693344116,0.046190045773983,Honorius III
-0.058541495352983475,-0.2669609785079956,Organic Articles
0.3058580458164215,0.1268843412399292,Windows Live Mesh
-0.2630152404308319,0.051764968782663345,Gary Kubiak
-0.2521638870239258,0.5393890738487244,Nintendo Network Service Development
-0.31957611441612244,-0.36507105827331543,Ericsson
0.39142143726348877,0.12609554827213287,Subagio Sastrowardoyo
-0.052938975393772125,-0.1712498664855957,Irvine High School
0.3683053255081177,0.19036242365837097,Alexander Ivashkin
0.513516902923584,0.13089944422245026,EDP Renewables North America
0.02165701799094677,-0.10658944398164749,Galina Starovoytova
0.07323059439659119,-0.12329251319169998,James Broughton
0.07361795008182526,-0.3354378640651703,Khanty-Mansi Autonomous Okrug
0.46752867102622986,0.22709818184375763,Kim Philby
-0.26656192541122437,0.11339973658323288,Guangzhou
0.41518503427505493,0.34265345335006714,Bert Joris
0.2875875234603882,0.09011101722717285,Glenn Foley
0.12466072291135788,0.05814328044652939,Italy
-0.5144376754760742,-0.015181566588580608,Shulamit Aloni
0.4001603424549103,0.006534678395837545,Neryungri
-0.13467778265476227,-0.2007189691066742,Jacques Laffitte
0.36817970871925354,0.11754245311021805,Denmark
0.23887857794761658,0.23158258199691772,Bentley T-series
0.6175335049629211,0.04976937174797058,Marcus Marek
-0.10029253363609314,-0.2628680467605591,Early Doors
0.4902089834213257,0.21524813771247864,Kunstnernes Frie Studieskoler
-0.2720167636871338,0.016619553789496422,Lindsey Davis
0.7348323464393616,0.35159674286842346,New England
-0.48098093271255493,0.5855912566184998,Alexander Zonjic
0.02858920209109783,-0.12037722766399384,CAMI Automotive
-0.11567006260156631,-0.3006274104118347,Georg Joseph Kamel
0.15500831604003906,0.05514911934733391,Francis Palmer Smith
0.13438722491264343,-0.6019058227539062,Android Runtime
0.20727688074111938,-0.4001374840736389,IBM Network Control Program
0.3895876109600067,0.31567108631134033,Carlo Alberto Castigliano
0.44647958874702454,0.27911290526390076,Mahito Tsujimura
0.6755711436271667,0.13886404037475586,Gundulf
0.33562231063842773,0.2471235692501068,Robert Pinget
0.32619425654411316,-0.15941749513149261,Isabelle Autissier
0.26808130741119385,0.17777007818222046,Michaela Pereira
0.13153447210788727,-0.2285691201686859,Janet Ross
0.6428499817848206,0.4755449593067169,Xavier Beauvois
-0.565424919128418,0.6890028119087219,Karl Lachmann
-0.45491334795951843,-0.09982997179031372,The Wardstone Chronicles
-0.06631295382976532,-0.2503354847431183,Jean-Claude Izzo
0.4013327956199646,0.2502121031284332,Parkland County
-0.3212409019470215,-0.2590005099773407,RPG Group
-0.30765336751937866,-0.1378890722990036,Cedric Drewe
0.043638795614242554,-0.18861910700798035,Charlotte Bay
-0.12640924751758575,-0.22070471942424774,Lower Assam
0.21646252274513245,-0.3594144880771637,Airbus A350
0.4270791709423065,0.122267946600914,Cadillac Fleetwood
-0.14898143708705902,-0.11668507009744644,Marcos Moshinsky
-0.15395241975784302,0.2138298898935318,Grossglockner
-0.4416099190711975,-0.06995541602373123,Jamal Mahmoud
-0.21933898329734802,0.14955255389213562,Miami Horror
-0.2337663471698761,-0.22750742733478546,Ross Garnaut
-0.15291881561279297,-0.1439608633518219,Ilja Richter
0.009398448280990124,-0.34947678446769714,Basarab Nicolescu
-0.18238461017608643,-0.40704140067100525,Pachomius the Great
-0.05764496698975563,-0.21967631578445435,Redland Bay
0.10229752957820892,-0.45419439673423767,Gaetano Alibrandi
0.44275689125061035,-0.4555521309375763,Raimonds Pauls
-0.102713942527771,-0.1991683393716812,Mohammad Gharib
0.48773694038391113,-0.007742112968116999,Kingdom of Libya
-0.408913254737854,-0.08869189769029617,Snub Mosley
-0.17488877475261688,-0.07288183271884918,Bad Vilbel
-0.14353254437446594,-0.06006557121872902,Dawa River
-0.41442808508872986,0.15143173933029175,Schofield Barracks
-0.23044343292713165,-0.33697953820228577,Bob the Builder
0.1260458379983902,-0.1479130983352661,Glen Trifiro
0.023896818980574608,-0.14163215458393097,Dodge Caliber
0.11124366521835327,-0.35151857137680054,Aragon
-0.11949639767408371,-0.05366779863834381,Dudu Pukwana
-0.4856865406036377,0.11632109433412552,Svarthamaren Mountain
-0.5601297616958618,0.42898645997047424,Talha ibn Ubaydullah
0.4245110750198364,0.46327197551727295,Airship Italia
-0.4153811037540436,0.25345954298973083,Cyril Wong
0.15698285400867462,0.22647725045681,Freesat
-0.07450232654809952,-0.021371008828282356,Pope Celestine V
-0.07279305160045624,0.5426590442657471,Agostino Steffani
0.09288176149129868,-0.20906269550323486,Moldova
-0.0883646234869957,0.04216202348470688,Renault Trucks
0.5547230839729309,0.25097161531448364,Jesse Hibbs
0.675475001335144,0.099667489528656,Prince Aly Khan
-0.080166295170784,-0.0002572251542005688,Sinagua
0.4633978307247162,-0.008849343284964561,Your Vegas
0.15367479622364044,0.36507728695869446,River Clyde
-0.2353784143924713,-0.044181860983371735,Galerie des Machines
-0.3413664996623993,-0.09426619112491608,"George Curzon, 1st Marquess Curzon of Kedleston"
-0.18183600902557373,-0.1615794450044632,Edwy Plenel
0.046874500811100006,-0.29738369584083557,GNU
0.4994056522846222,-0.014072263613343239,European Union
-0.18259082734584808,-0.10762736946344376,Lohja
0.2157575786113739,0.21333640813827515,Emily Maitlis
-0.4977474808692932,0.43780672550201416,David Gates
